id,url
50142002,https://www.google.com/maps/place/?q=place_id:ChIJYdM9jE9bwokROq-MNW9-ivA
50117446,https://www.google.com/maps/place/?q=place_id:ChIJgUihP9HzwokRer8kOuT3FGc
50080262,https://www.google.com/maps/place/?q=place_id:ChIJ2Q9HupNZwokRcLcZdsozQoY
50139123,https://www.google.com/maps/place/?q=place_id:ChIJ9UJ-M99gwokR3GXbO2oaW1Q
50130469,https://www.google.com/maps/place/?q=place_id:ChIJIdXV4O-JwokRq3VdfMAT67Q
50111534,https://www.google.com/maps/place/?q=place_id:ChIJdbqLnqRZwokRtr8fyKoZTCk
50070859,https://www.google.com/maps/place/?q=place_id:ChIJ0_TaCbNZwokRZl2axsLVerI
50077720,https://www.google.com/maps/place/?q=place_id:EiYzMjIgRSA0NHRoIFN0LCBOZXcgWW9yaywgTlkgMTAwMTcsIFVTQSIxEi8KFAoSCR1V5dgcWcKJEX1WPgKhfkmDEMICKhQKEglH3h1fAlnCiRGP2u0OA9UL7g
50079419,https://www.google.com/maps/place/?q=place_id:ChIJY7mwtbVZwokRUwwL_GlBw4c
50068305,https://www.google.com/maps/place/?q=place_id:ChIJJeE-drlfwokRe-TNQY0O--c
50045109,https://www.google.com/maps/place/?q=place_id:ChIJ6z7FQ65ZwokR5pNfZezRCWQ
50102488,https://www.google.com/maps/place/?q=place_id:ChIJydmwgspawokRm2KOvsVUuyg
50079786,https://www.google.com/maps/place/?q=place_id:ChIJSYFCoydFwokRrduV3ylOvfk
50121525,https://www.google.com/maps/place/?q=place_id:ChIJu9ll6vxEwokR6DhAK3kmDo4
50121050,https://www.google.com/maps/place/?q=place_id:ChIJ89uYUpZZwokRXJ5NCsyxnXI
50002271,https://www.google.com/maps/place/?q=place_id:ChIJNScqMpdZwokRPNPgneBFNPY
50074331,https://www.google.com/maps/place/?q=place_id:ChIJ5-EkI8JYwokRSDWSCgcwNYE
41040849,https://www.google.com/maps/place/?q=place_id:ChIJdeKTI_5YwokRXmK2A8eUhQU
40694122,https://www.google.com/maps/place/?q=place_id:ChIJedS3a0FnwokRwwuiH9hK1H8
50045966,https://www.google.com/maps/place/?q=place_id:ChIJFzVdjyJawokRy2JFNZcc8bY
50131884,https://www.google.com/maps/place/?q=place_id:ChIJDyE7F-BgwokRzjG56Igscsc
50074125,https://www.google.com/maps/place/?q=place_id:ChIJl659Vi5gwokR5L1Wa2NWcpA
50013536,https://www.google.com/maps/place/?q=place_id:ChIJS_o4HkxbwokRGwj01R5ONnM
50105132,https://www.google.com/maps/place/?q=place_id:ChIJj-uIeIVYwokRIC3KxaYgpf0
41719922,https://www.google.com/maps/place/?q=place_id:ChIJdfAoswb2wokRZUGe_-pa1f8
41197540,https://www.google.com/maps/place/?q=place_id:ChIJS3IGEeFEwokRZFgH_dHbVlI
50098523,https://www.google.com/maps/place/?q=place_id:ChIJPaxvDNBbwokRUSt6nlqTtbo
40385587,https://www.google.com/maps/place/?q=place_id:ChIJffBqxKNYwokR5s0-E6_XHls
50102528,https://www.google.com/maps/place/?q=place_id:ChIJjzN0TDhfwokRmSKoofNOMhE
50091299,https://www.google.com/maps/place/?q=place_id:ChIJWxxW5atfwokRe1F1z5PNAL4
50141424,https://www.google.com/maps/place/?q=place_id:ChIJkXukY0xnwokRgqpritev-bY
